,DOI,KeyWords,fund,public_date,title,author,author info,abstract,type,jounary,category
64,10.1111/jgh.15053,作者关键词:Coronavirus; COVID-19; Endoscopy; Infection prevention and control; Pandemic; Personal protective equipment; PPE; SARS-CoV-2,,APR 2020,Overview of guidance for endoscopy during the coronavirus disease 2019 pandemic,"作者:Lui, RN (Lui, Rashid N.)[ 1,2 ] ; Wong, SH (Wong, Sunny H.)[ 1,2 ] ; Sanchez-Luna, SA (Sanchez-Luna, Sergio A.)[ 4 ] ; Pellino, G (Pellino, Gianluca)[ 5,6 ] ; Bollipo, S (Bollipo, Steven)[ 7 ] ; Wong, MY (Wong, Mei-Yin)[ 1,3 ] ; Chiu, PWY (Chiu, Philip W. Y.)[ 1,3 ] ; Sung, JJY (Sung, Joseph J. Y.)[ 1,2 ]","Chinese Univ Hong Kong, Prince Wales Hosp Shatin, Inst Digest Dis, Shatin, Hong Kong, Peoples R China.
[ 1 ] Chinese Univ Hong Kong, Inst Digest Dis, Shatin, Hong Kong, Peoples R China
[ 2 ] Chinese Univ Hong Kong, Dept Med & Therapeut, Fac Med, Shatin, Hong Kong, Peoples R China
[ 3 ] Chinese Univ Hong Kong, Dept Surg, Fac Med, Shatin, Hong Kong, Peoples R China
[ 4 ] Univ New Mexico, Sch Med, Div Gastroenterol & Hepatol, Albuquerque, NM 87131 USA
[ 5 ] Univ Campania Luigi Vanvitelli, Dept Adv & Surg Sci, Naples, Italy
[ 6 ] Vall dHebron Univ Hosp, Colon & Rectal Surg Unit, Barcelona, Spain
[ 7 ] John Hunter Hosp, Dept Gastroenterol, Newcastle, NSW, Australia
","摘要
From its beginning in December 2019, the coronavirus disease 2019 outbreak has spread globally from Wuhan and is now declared a pandemic by the World Health Organization. The sheer scale and severity of this pandemic is unprecedented in the modern era. Although primarily a respiratory tract infection transmitted by direct contact and droplets, during aerosol-generating procedures, there is a possibility of airborne transmission. In addition, emerging evidence suggests possible fecal-oral spread of the virus. Clinical departments that perform endoscopy are faced with daunting challenges during this pandemic. To date, multiple position statements and guidelines have been issued by various professional organizations to recommend practices in endoscopic procedures. This article aims to summarize and discuss available evidence for these practices, to provide guidance for endoscopy to enhance patient safety, avoid nosocomial outbreaks, protect healthcare personnel, and ensure rational use of personal protective equipment. Responses adapted to national recommendations and local infection control guidelines and tailored to the availability of medical resources are imminently needed to fight the coronavirus disease 2019 pandemic.",文献类型:Review; Early Access,JOURNAL OF GASTROENTEROLOGY AND HEPATOLOGY,研究方向:Gastroenterology & Hepatology
65,10.1007/s10620-020-06270-x,,,APR 2020,Emergency Endoscopy During the SARS-CoV-2 Pandemic in the North of Italy: Experience from St. Orsola University Hospital-Bologna,"作者:Lauro, A (Lauro, A.)[ 1 ] ; Pagano, N (Pagano, N.)[ 1 ] ; Impellizzeri, G (Impellizzeri, G.)[ 1 ] ; Cervellera, M (Cervellera, M.)[ 1 ] ; Tonini, V (Tonini, V.)[ 1 ]","St Orsola Hosp, Emergency Surg & GI Dept, Bologna, Italy.
[ 1 ] St Orsola Hosp, Emergency Surg & GI Dept, Bologna, Italy
",,文献类型:Editorial Material; Early Access,DIGESTIVE DISEASES AND SCIENCES,研究方向:Gastroenterology & Hepatology
66,10.1111/ijd.14913,,,APR 2020,Inpatient care for dermatological patients during SARS-CoV-2-a case report from Portugal,"作者:Alpalhao, M (Alpalhao, Miguel)[ 1,2,3 ] ; Filipe, P (Filipe, Paulo)[ 1,2,3 ]","Ctr Hosp Univ Lisboa Norte EPE, Dept Dermatol, Hosp Santa Maria, Lisbon, Portugal.
Univ Lisbon, Dermatol Univ Clin, Fac Med, Lisbon, Portugal.
Univ Lisbon, Dermatol Res Unit, IMM Joao Lobo Antunes, Lisbon, Portugal.
[ 1 ] Ctr Hosp Univ Lisboa Norte EPE, Dept Dermatol, Hosp Santa Maria, Lisbon, Portugal
[ 2 ] Univ Lisbon, Dermatol Univ Clin, Fac Med, Lisbon, Portugal
[ 3 ] Univ Lisbon, Dermatol Res Unit, IMM Joao Lobo Antunes, Lisbon, Portugal
",,文献类型:Letter; Early Access,INTERNATIONAL JOURNAL OF DERMATOLOGY,研究方向:Dermatology
67,10.1111/pan.13863,作者关键词:COVID-19; general anesthesia; pediatric; PICU; SARS-CoV 2,,APR 2020,Special considerations for the management of COVID-19 pediatric patients in the operating room and pediatric intensive care unit in a tertiary hospital in Singapore,"作者:Thampi, S (Thampi, Swapna)[ 1,2 ] ; Yap, A (Yap, Andrea)[ 1,2 ] ; Fan, LJ (Fan, Lijia)[ 3,4 ] ; Ong, J (Ong, Jacqueline)[ 3,4 ]","Natl Univ Singapore Hosp, Dept Anesthesia, 5 Lower Kent Ridge Rd, Singapore 119074, Singapore.
[ 1 ] Natl Univ Singapore Hosp, Dept Anesthesia, 5 Lower Kent Ridge Rd, Singapore 119074, Singapore
[ 2 ] Natl Univ Singapore, Yong Loo Lin Sch Med, Dept Anesthesia, Singapore, Singapore
[ 3 ] Khoo Teck Puat Natl Univ, Natl Univ Hosp, Childrens Med Inst, Singapore, Singapore
[ 4 ] Natl Univ Singapore, Yong Loo Lin Sch Med, Dept Pediat, Singapore, Singapore
","摘要
COVID-19 was first identified in Wuhan, China and is caused by the novel coronavirus SARS-CoV 2. It has now spread rapidly to over 190 countries and territories around the world and has been declared a global pandemic by the World Health Organization. The virus is spread through droplet transmission and currently has a mortality rate of over 4% globally. The pediatric population has been found to be less susceptible to the disease with the majority of children having milder symptoms and only one pediatric death being reported globally so far. Despite this, strategies need to be put in place to prevent further spread of the virus. We present a summary of the general measures implemented at a large adult and pediatric tertiary hospital in Singapore (National University Hospital) as well as the specific strategies in place for the operating room and pediatric intensive care unit.",文献类型:Article; Early Access,PEDIATRIC ANESTHESIA,研究方向:Anesthesiology; Pediatrics
68,10.1002/hed.26175,作者关键词:airway rapid response; COVID-19; difficult airway; head and neck cancer; personal protective equipment,,APR 2020,Management of the difficult airway in the COVID-19 pandemic: Illustrative complex head and neck cancer scenario,"作者:Rassekh, CH (Rassekh, Christopher H.)[ 1 ] ; Jenks, CM (Jenks, Carolyn M.)[ 1 ] ; Ochroch, EA (Ochroch, E. Andrew)[ 2 ] ; Douglas, JE (Douglas, Jennifer E.)[ 1 ] ; O'Malley, BW (O'Malley, Bert W., Jr.)[ 1 ] ; Weinstein, GS (Weinstein, Gregory S.)[ 1 ]","Hosp Univ Penn, Dept Otorhinolaryngol Head & Neck Surg, 3400 Spruce St,5th Floor Silverstein Bldg, Philadelphia, PA 19104 USA.
[ 1 ] Hosp Univ Penn, Dept Otorhinolaryngol Head & Neck Surg, 3400 Spruce St,5th Floor Silverstein Bldg, Philadelphia, PA 19104 USA
[ 2 ] Hosp Univ Penn, Dept Anesthesiol & Crit Care, 3400 Spruce St, Philadelphia, PA 19104 USA
","摘要
Background This case highlights challenges in the assessment and management of the ""difficult airway"" patient in the SARS-CoV-2 (COVID-19) pandemic era.

Methods A 60-year-old male with history of recent transoral robotic surgery resection, free flap reconstruction, and tracheostomy for p16+ squamous cell carcinoma presented with stridor and dyspnea 1 month after decannulation. Careful planning by a multidisciplinary team allowed for appropriate staffing and personal protective equipment, preparations for emergency airway management, evaluation via nasopharyngolaryngoscopy, and COVID testing. The patient was found to be COVID negative and underwent imaging which revealed new pulmonary nodules and a tracheal lesion.

Results The patient was safely transorally intubated in the operating room. The tracheal lesion was removed endoscopically and tracheostomy was avoided.

Conclusions This case highlights the importance of careful and collaborative decision making for the management of head and neck cancer and other ""difficult airway"" patients during the COVID-19 epidemic.",文献类型:Article; Early Access,HEAD AND NECK-JOURNAL FOR THE SCIENCES AND SPECIALTIES OF THE HEAD AND NECK,研究方向:Otorhinolaryngology; Surgery
69,10.1038/s41591-020-0883-7,,Italian grant PRIN 2017 'Monitoring and Control Underpinning the Energy-Aware Factory of the Future: Novel Methodologies and Industrial Validation' ,APR 2020,Modelling the COVID-19 epidemic and implementation of population-wide interventions in Italy,"作者:Giordano, G (Giordano, Giulia)[ 1 ] ; Blanchini, F (Blanchini, Franco)[ 2 ] ; Bruno, R (Bruno, Raffaele)[ 3,4 ] ; Colaneri, P (Colaneri, Patrizio)[ 5,6 ] ; Di Filippo, A (Di Filippo, Alessandro)[ 3 ] ; Di Matteo, A (Di Matteo, Angela)[ 3 ] ; Colaneri, M (Colaneri, Marta)[ 3 ]","Univ Trento, Dept Ind Engn, Trento, Italy.
[ 1 ] Univ Trento, Dept Ind Engn, Trento, Italy
[ 2 ] Univ Udine, Dipartimento Sci Matemat Informat & Fis, Udine, Italy
[ 3 ] Fdn IRCCS Policlin San Matteo, Div Infect Dis 1, Pavia, Italy
[ 4 ] Univ Pavia, Dept Clin Surg Diagnost & Paediat Sci, Pavia, Italy
[ 5 ] Politecn Milan, Dipartimento Elettron Informaz & Bioingn, Milan, Italy
[ 6 ] CNR, IEIIT, Milan, Italy
","摘要
In Italy, 128,948 confirmed cases and 15,887 deaths of people who tested positive for SARS-CoV-2 were registered as of 5 April 2020. Ending the global SARS-CoV-2 pandemic requires implementation of multiple population-wide strategies, including social distancing, testing and contact tracing. We propose a new model that predicts the course of the epidemic to help plan an effective control strategy. The model considers eight stages of infection: susceptible (S), infected (I), diagnosed (D), ailing (A), recognized (R), threatened (T), healed (H) and extinct (E), collectively termed SIDARTHE. Our SIDARTHE model discriminates between infected individuals depending on whether they have been diagnosed and on the severity of their symptoms. The distinction between diagnosed and non-diagnosed individuals is important because the former are typically isolated and hence less likely to spread the infection. This delineation also helps to explain misperceptions of the case fatality rate and of the epidemic spread. We compare simulation results with real data on the COVID-19 epidemic in Italy, and we model possible scenarios of implementation of countermeasures. Our results demonstrate that restrictive social-distancing measures will need to be combined with widespread testing and contact tracing to end the ongoing COVID-19 pandemic.

A new epidemiological model, termed SIDARTHE, distinguishes between diagnosed and undiagnosed cases of SARS-CoV-2 infection, as well as modeling effects of social distancing and widespread testing, to predict possible outcomes of the COVID-19 epidemic in Italy.",文献类型:Article; Early Access,NATURE MEDICINE,研究方向:Biochemistry & Molecular Biology; Cell Biology; Research & Experimental Medicine
70,10.1111/irv.12745,作者关键词:coronavirus; COVID-19; masks; meta-analysis; N95 respirators; SARS-CoV-2; systematic review,,APR 2020,Medical masks vs N95 respirators for preventing COVID-19 in healthcare workers: A systematic review and meta-analysis of randomized trials,"作者:Bartoszko, JJ (Bartoszko, Jessica J.)[ 1 ] ; Farooqi, MAM (Farooqi, Mohammed Abdul Malik)[ 2 ] ; Alhazzani, W (Alhazzani, Waleed)[ 1,3 ] ; Loeb, M (Loeb, Mark)[ 1,4 ]","McMaster Univ, Dept Hlth Res Methods Evidence & Impact, Hamilton, ON, Canada.
[ 1 ] McMaster Univ, Dept Hlth Res Methods Evidence & Impact, Hamilton, ON, Canada
[ 2 ] McMaster Univ, Div Respirol, Dept Med, Hamilton, ON, Canada
[ 3 ] McMaster Univ, Div Crit Care, Dept Med, Hamilton, ON, Canada
[ 4 ] McMaster Univ, Dept Pathol & Mol Med, Hamilton, ON, Canada
","摘要
Background Respiratory protective devices are critical in protecting against infection in healthcare workers at high risk of novel 2019 coronavirus disease (COVID-19); however, recommendations are conflicting and epidemiological data on their relative effectiveness against COVID-19 are limited.

Purpose To compare medical masks to N95 respirators in preventing laboratory-confirmed viral infection and respiratory illness including coronavirus specifically in healthcare workers.

Data Sources MEDLINE, Embase, and CENTRAL from January 1, 2014, to March 9, 2020. Update of published search conducted from January 1, 1990, to December 9, 2014.

Study Selection Randomized controlled trials (RCTs) comparing the protective effect of medical masks to N95 respirators in healthcare workers.

Data Extraction Reviewer pair independently screened, extracted data, and assessed risk of bias and the certainty of the evidence.

Data Synthesis Four RCTs were meta-analyzed adjusting for clustering. Compared with N95 respirators; the use of medical masks did not increase laboratory-confirmed viral (including coronaviruses) respiratory infection (OR 1.06; 95% CI 0.90-1.25; I-2 = 0%; low certainty in the evidence) or clinical respiratory illness (OR 1.49; 95% CI: 0.98-2.28; I-2 = 78%; very low certainty in the evidence). Only one trial evaluated coronaviruses separately and found no difference between the two groups (P = .49).

Limitations Indirectness and imprecision of available evidence.

Conclusions Low certainty evidence suggests that medical masks and N95 respirators offer similar protection against viral respiratory infection including coronavirus in healthcare workers during non-aerosol-generating care. Preservation of N95 respirators for high-risk, aerosol-generating procedures in this pandemic should be considered when in short supply.",文献类型:Review; Early Access,INFLUENZA AND OTHER RESPIRATORY VIRUSES,研究方向:Infectious Diseases; Virology
71,10.1038/s41577-020-0321-6,,,APR 2020,The potential danger of suboptimal antibody responses in COVID-19,"作者:Iwasaki, A (Iwasaki, Akiko)[ 1,2 ] ; Yang, YX (Yang, Yexin)[ 1 ]","Yale Univ, Sch Med, Dept Immunobiol, New Haven, CT 06520 USA.
Howard Hughes Med Inst, Chevy Chase, MD 20815 USA.
[ 1 ] Yale Univ, Sch Med, Dept Immunobiol, New Haven, CT 06520 USA
[ 2 ] Howard Hughes Med Inst, Chevy Chase, MD 20815 USA
","摘要
Here, Iwasaki and Yang highlight the potential dangers of inducing suboptimal antibody responses to SARS-CoV-2. They stress the need for proper safety evaluation of candidate vaccines for COVID-19.

There is a desperate need for effective therapies and vaccines for SARS-CoV-2 to mitigate the growing economic crisis that has ensued from societal lockdown. Vaccines are being developed at an unprecedented speed and are already in clinical trials, without preclinical testing for safety and efficacy. Yet, safety evaluation of candidate vaccines must not be overlooked.",文献类型:Article; Early Access,NATURE REVIEWS IMMUNOLOGY,研究方向:Immunology
72,0194599820921413,作者关键词:COVID-19; SARS-CoV-2; head and neck cancer,,10.1177/0194599820921413,Impact of the COVID-19 Pandemic on the Management of Head and Neck Malignancies,"作者:Werner, MT (Werner, Michael T.)[ 1 ] ; Carey, RM (Carey, Ryan M.)[ 2 ] ; Albergotti, WG (Albergotti, W. Greer)[ 3 ] ; Lukens, JN (Lukens, John N.)[ 4 ] ; Brody, RM (Brody, Robert M.)[ 2 ]","Univ Penn, Med Ctr, Dept Otorhinolaryngol Head & Neck Surg, 5th Floor Ravdin Bldg,3400 Spruce St, Philadelphia, PA 19104 USA.
[ 1 ] Univ Penn, Perelman Sch Med, Philadelphia, PA 19104 USA
[ 2 ] Univ Penn, Perelman Sch Med, Dept Otorhinolaryngol Head & Neck Surg, Philadelphia, PA 19104 USA
[ 3 ] Augusta Univ, Dept Otolaryngol, Med Coll Georgia, Augusta, GA USA
[ 4 ] Univ Penn, Perelman Sch Med, Dept Radiat Oncol, Philadelphia, PA 19104 USA
","摘要
The impact of the coronavirus disease 2019 (COVID-19) pandemic on the management of head and neck cancer must be addressed. Immediate measures to reduce transmission rates and protect patients and providers take priority and necessitate some delays in care, particularly for patients with mild symptoms or less aggressive cancers. However, strict guidelines have yet to be developed, and many unintentional delays in care are to be expected based on the magnitude of the looming public health crisis. The medical complexity of head and neck cancer management may lead to prolonged delays that worsen treatment outcomes. Therefore, those caring for patients with head and neck cancer must take action to reduce these negative impacts as the country rallies to overcome the challenges posed by this pandemic.",文献类型:Editorial Material; Early Access,OTOLARYNGOLOGY-HEAD AND NECK SURGERY,研究方向:Otorhinolaryngology; Surgery
73,32,作者关键词:COVID-19; SARS-CoV-2; Immune response; Cardiovascular system; Cardiac injury; Cytokine storm,American Heart Association,出版年: APR 21 2020,Cardiovascular Complications in Patients with COVID-19: Consequences of Viral Toxicities and Host Immune Response,"作者:Zhu, H (Zhu, Han)[ 1,2,3 ] ; Rhee, JW (Rhee, June-Wha)[ 1,2,3 ] ; Cheng, P (Cheng, Paul)[ 1,2,3 ] ; Waliany, S (Waliany, Sarah)[ 1 ] ; Chang, A (Chang, Amy)[ 1,4 ] ; Witteles, RM (Witteles, Ronald M.)[ 1,3 ] ; Maecker, H (Maecker, Holden)[ 5,6 ] ; Davis, MM (Davis, Mark M.)[ 5,6,7 ] ; Nguyen, PK (Nguyen, Patricia K.)[ 1,2,3 ] ; Wu, SM (Wu, Sean M.)[ 1,2,3 ]","Stanford Univ, Dept Med, Room G1120A,Lokey Stem Cell Bldg,265 Campus Dr, Stanford, CA 94305 USA.
Stanford Cardiovasc Inst, Stanford, CA 94304 USA.
Stanford Univ, Div Cardiovasc Med, Stanford, CA 94305 USA.
[ 1 ] Stanford Univ, Dept Med, Room G1120A,Lokey Stem Cell Bldg,265 Campus Dr, Stanford, CA 94305 USA
[ 2 ] Stanford Cardiovasc Inst, Stanford, CA 94304 USA
[ 3 ] Stanford Univ, Div Cardiovasc Med, Stanford, CA 94305 USA
[ 4 ] Stanford Univ, Div Infect Dis, Stanford, CA 94305 USA
[ 5 ] Stanford Univ, Dept Microbiol & Immunol, Stanford, CA 94305 USA
[ 6 ] Stanford Univ, Sch Med, Stanford Inst Immun Transplantat & Infect, Stanford, CA 94305 USA
[ 7 ] Howard Hughes Med Inst, Stanford, CA USA
","摘要
Purpose of Review Coronavirus disease of 2019 (COVID-19) is a cause of significant morbidity and mortality worldwide. While cardiac injury has been demonstrated in critically ill COVID-19 patients, the mechanism of injury remains unclear. Here, we review our current knowledge of the biology of SARS-CoV-2 and the potential mechanisms of myocardial injury due to viral toxicities and host immune responses. Recent Findings A number of studies have reported an epidemiological association between history of cardiac disease and worsened outcome during COVID infection. Development of new onset myocardial injury during COVID-19 also increases mortality. While limited data exist, potential mechanisms of cardiac injury include direct viral entry through the angiotensin-converting enzyme 2 (ACE2) receptor and toxicity in host cells, hypoxia-related myocyte injury, and immune-mediated cytokine release syndrome. Potential treatments for reducing viral infection and excessive immune responses are also discussed. COVID patients with cardiac disease history or acquire new cardiac injury are at an increased risk for in-hospital morbidity and mortality. More studies are needed to address the mechanism of cardiotoxicity and the treatments that can minimize permanent damage to the cardiovascular system.",文献类型:Review,CURRENT CARDIOLOGY REPORTS,研究方向:Cardiovascular System & Cardiology
74,10.1007/s00417-020-04682-z,作者关键词:COVID-19; SARS-CoV-2; Clinic management; Singapore,,APR 2020,Sustainable practice of ophthalmology during COVID-19: challenges and solutions,"作者:Lim, LW (Lim, Louis W.)[ 1 ] ; Yip, LW (Yip, Leonard W.)[ 1 ] ; Tay, HW (Tay, Hui Wen)[ 2 ] ; Ang, XL (Ang, Xue Ling)[ 2 ] ; Lee, LK (Lee, Llewellyn K.)[ 1 ] ; Chin, CF (Chin, Chee Fang)[ 1 ] ; Yong, V (Yong, Vernon)[ 1 ]","Tan Tock Seng Hosp, Natl Healthcare Grp Eye Inst, 11 Jalan Tan Tock Seng, Singapore 308433, Singapore.
[ 1 ] Tan Tock Seng Hosp, Natl Healthcare Grp Eye Inst, 11 Jalan Tan Tock Seng, Singapore 308433, Singapore
[ 2 ] Natl Univ Singapore, Yong Loo Lin Sch Med, 21 Lower Kent Ridge Rd, Singapore, Singapore
","摘要
Purpose The Coronavirus (COVID-19) outbreak is rapidly emerging as a global health threat. With no proven vaccination or treatment, infection control measures are paramount. In this article, we aim to describe the impact of COVID-19 on our practice and share our strategies and guidelines to maintain a sustainable ophthalmology practice. Methods Tan Tock Seng Hospital (TTSH) Eye Centre is the only ophthalmology department supporting the National Centre for Infectious Diseases (NCID), which is the national screening center and the main center for management of COVID-19 patients in Singapore. Our guidelines during this outbreak are discussed. Results Challenges in different care settings in our ophthalmology practice have been identified and analyzed with practical solutions and guidelines implemented in anticipation of these challenges. First, to minimize cross-infection of COVID-19, stringent infection control measures were set up. These include personal protective equipment (PPE) for healthcare workers and routine cleaning of ""high-touch"" surfaces. Second, for outpatient care, a stringent dual screening and triaging process were carried out to identify high-risk patients, with proper isolation for such patients. Administrative measures to lower patient attendance and reschedule appointments were carried out. Third, inpatient and outpatient care were separated to minimize interactions. Last but not least, logistics and manpower plans were drawn up in anticipation of resource demands and measures to improve the mental well-being of staff were implemented. Conclusion We hope our measures during this COVID-19 pandemic can help ophthalmologists globally and serve to guide and maintain safe access in ophthalmology clinics when faced with similar disease outbreaks.",文献类型:Article; Early Access,GRAEFES ARCHIVE FOR CLINICAL AND EXPERIMENTAL OPHTHALMOLOGY,研究方向:Ophthalmology
75,10.1073/pnas.2004064117,作者关键词:SARS-CoV-2; hospitalization; self-isolation; critical care need,Canadian Institutes of Health Research (CIHR),出版年: APR 21 2020,Projecting hospital utilization during the COVID-19 outbreaks in the United States,"作者:Moghadas, SM (Moghadas, Seyed M.)[ 1 ] ; Shoukat, A (Shoukat, Affan)[ 2 ] ; Fitzpatrick, MC (Fitzpatrick, Meagan C.)[ 3 ] ; Wells, CR (Wells, Chad R.)[ 2 ] ; Sah, P (Sah, Pratha)[ 2 ] ; Pandey, A (Pandey, Abhishek)[ 2 ] ; Sachs, JD (Sachs, Jeffrey D.)[ 4 ] ; Wang, Z (Wang, Zheng)[ 5 ] ; Meyers, LA (Meyers, Lauren A.)[ 6 ] ; Singer, BH (Singer, Burton H.)[ 7 ] ...更多内容","Univ Florida, Emerging Pathogens Inst, Gainesville, FL 32610 USA.
[ 1 ] York Univ, Agent Based Modelling Lab, Toronto, ON M3J 1P3, Canada
[ 2 ] Yale Sch Publ Hlth, Ctr Infect Dis Modeling & Anal, New Haven, CT 06510 USA
[ 3 ] Univ Maryland, Sch Med, Ctr Vaccine Dev & Global Hlth, Baltimore, MD 21201 USA
[ 4 ] Columbia Univ, Ctr Sustainable Dev, New York, NY 10032 USA
[ 5 ] Yale Sch Publ Hlth, Dept Biostat, New Haven, CT 06510 USA
[ 6 ] Univ Texas Austin, Dept Integrat Biol, Austin, TX 78712 USA
[ 7 ] Univ Florida, Emerging Pathogens Inst, Gainesville, FL 32610 USA
","摘要
In the wake of community coronavirus disease 2019 (COVID-19) transmission in the United States, there is a growing public health concern regarding the adequacy of resources to treat infected cases. Hospital beds, intensive care units (ICUs), and ventilators are vital for the treatment of patients with severe illness. To project the timing of the outbreak peak and the number of ICU beds required at peak, we simulated a COVID-19 outbreak parameterized with the US population demographics. In scenario analyses, we varied the delay from symptom onset to self-isolation, the proportion of symptomatic individuals practicing self-isolation, and the basic reproduction number R-0. Without self-isolation, when R-0= 2.5, treatment of critically ill individuals at the outbreak peak would require 3.8 times more ICU beds than exist in the United States. Self-isolation by 20% of cases 24 h after symptom onset would delay and flatten the outbreak trajectory, reducing the number of ICU beds needed at the peak by 48.4% (interquartile range 46.4-50.3%), although still exceeding existing capacity. When R-0 = 2, twice as many ICU beds would be required at the peak of outbreak in the absence of self-isolation. In this scenario, the proportional impact of self-isolation within 24 h on reducing the peak number of ICU beds is substantially higher at 73.5% (interquartile range 71.4-75.3%). Our estimates underscore the inadequacy of critical care capacity to handle the burgeoning outbreak. Policies that encourage self-isolation, such as paid sick leave, may delay the epidemic peak, giving a window of time that could facilitate emergency mobilization to expand hospital capacity.",文献类型:Article,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,研究方向:Science & Technology - Other Topics
76,10.1007/s00405-020-05993-x,作者关键词:SARS-CoV-2; Novel coronavirus; COVID-19; Tracheostomy; Mechanical ventilation,King's College London ,APR 2020,Recommendation of a practical guideline for safe tracheostomy during the COVID-19 pandemic,"作者:Takhar, A (Takhar, Arunjit)[ 1 ] ; Walker, A (Walker, Abigail)[ 2 ] ; Tricklebank, S (Tricklebank, Stephen)[ 3 ] ; Wyncoll, D (Wyncoll, Duncan)[ 3 ] ; Hart, N (Hart, Nicholas)[ 4 ] ; Jacob, T (Jacob, Tony)[ 2 ] ; Arora, A (Arora, Asit)[ 1 ] ; Skilbeck, C (Skilbeck, Christopher)[ 1 ] ; Simo, R (Simo, Ricard)[ 1 ] ; Surda, P (Surda, Pavol)[ 1 ]","Guys & St Thomas NHS Fdn Trust, Dept Otorhinolaryngol Head & Neck Surg, London SE1 9RT, England.
[ 1 ] Guys & St Thomas NHS Fdn Trust, Dept Otorhinolaryngol Head & Neck Surg, London SE1 9RT, England
[ 2 ] Univ Hosp Lewisham NHS Trust, Dept Otorhinolaryngol Head & Neck Surg, Lewisham High St, London SE13 6LH, England
[ 3 ] Guys & St Thomas NHS Fdn Trust, Dept Crit Care, Westminster Bridge Rd, London SE1 7EH, England
[ 4 ] Guys & St Thomas NHS Fdn Trust, Lane Fox Resp Serv, Westminster Bridge Rd, London SE1 7EH, England
","摘要
Purpose The COVID-19 pandemic is placing unprecedented demand upon critical care services for invasive mechanical ventilation. There is current uncertainty regarding the role of tracheostomy for weaning ventilated patients with COVID-19 pneumonia. This is due to a number of factors including prognosis, optimal healthcare resource utilisation, and safety of healthcare workers when performing such a high-risk aerosol-generating procedure. Methods Literature review and proposed practical guideline based on the experience of a tertiary healthcare institution with 195 critical care admissions for COVID-19 up until 4th April 2020. Results A synthesis of the current international literature and reported experience is presented with respect to prognosis, viral load and staff safety, thus leading to a pragmatic recommendation that tracheostomy is not performed until at least 14 days after endotracheal intubation in COVID-19 patients. Practical steps to minimise aerosol generation in percutaneous tracheostomy are outlined and we describe the process and framework for setting up a dedicated tracheostomy team. Conclusion In selected COVID-19 patients, there is a role for tracheostomy to aid in weaning and optimise healthcare resource utilisation. Both percutaneous and open techniques can be performed safely with careful modifications to technique and appropriate enhanced personal protective equipment. ORL-HNS surgeons can play a valuable role in forming tracheostomy teams to support critical care teams during this global pandemic.",文献类型:Review; Early Access,EUROPEAN ARCHIVES OF OTO-RHINO-LARYNGOLOGY,研究方向:Otorhinolaryngology
77,10.1002/hed.26168,作者关键词:COVID-19; head and neck examination; pandemic; practical guide,,APR 2020,There is no routine head and neck exam during the COVID-19 pandemic,"作者:Chan, JYK (Chan, Jason Y. K.)[ 1 ] ; Tsang, RKY (Tsang, Raymond K. Y.)[ 2 ] ; Yeung, KW (Yeung, K. W.)[ 3 ] ; Abdullah, V (Abdullah, Victor)[ 4 ] ; Ku, PT (Ku, Peter)[ 4 ] ; Wong, EWY (Wong, Eddy W. Y.)[ 1 ] ; Mehta, N (Mehta, Nishchay)[ 5 ] ; Orosco, RK (Orosco, Ryan K.)[ 6 ] ; Holsinger, FC (Holsinger, F. Christopher)[ 7 ]","Stanford Univ, Div Head & Neck Surg, Palo Alto, CA 94304 USA.
Chinese Univ Hong Kong, Prince Wales Hosp, Dept Otorhinolaryngol Head & Neck Surg, Shatin, Hong Kong, Peoples R China.
[ 1 ] Chinese Univ Hong Kong, Dept Otorhinolaryngol Head & Neck Surg, Shatin, NT East, Hong Kong, Peoples R China
[ 2 ] Univ Hong Kong, Div Otorhinolaryngol Head & Neck Surg, Dept Surg, Pok Fu Lam, Hong Kong, Peoples R China
[ 3 ] Tuen Mun Hosp, Dept Ear Nose & Throat, Tuen Mun, Hong Kong, Peoples R China
[ 4 ] Chinese Univ Hong Kong, United Christian Hosp, Dept Ear Nose & Throat, Affiliated Teaching Unit,Kwun Tong, Hong Kong, Peoples R China
[ 5 ] Univ Coll London Hosp Trust, Royal Natl Ears Nose & Throat Hosp, London, England
[ 6 ] Univ Calif San Diego, Div Head & Neck Surg, La Jolla, CA 92093 USA
[ 7 ] Stanford Univ, Div Head & Neck Surg, Palo Alto, CA 94304 USA
","摘要
Head and neck examinations are commonly performed by all physicians. In the era of the COVID-19 pandemic caused by the SARS-CoV-2 virus, which has a high viral load in the upper airways, these examinations and procedures of the upper aerodigestive tract must be approached with caution. Based on experience and evidence from SARS-CoV-1 and early experience with SARS-CoV-2, we provide our perspective and guidance on mitigating transmission risk during head and neck examination, upper airway endoscopy, and head and neck mucosal surgery including tracheostomy.",文献类型:Article; Early Access,HEAD AND NECK-JOURNAL FOR THE SCIENCES AND SPECIALTIES OF THE HEAD AND NECK,研究方向:Otorhinolaryngology; Surgery
