,DOI,KeyWords,fund,public_date,title,author,author info,abstract,type,jounary,category
53,10.1002/jmv.25835,作者关键词:2019 novel coronavirus; clinical manifestations; comparative analysis; differences between children and adults; laboratory parameters,,APR 2020,A comparative-descriptive analysis of clinical characteristics in 2019-coronavirus-infected children and adults,"作者:Han, YN (Han, Ya-nan)[ 1 ] ; Feng, ZW (Feng, Zhan-wei)[ 2 ] ; Sun, LN (Sun, Li-na)[ 1 ] ; Ren, XX (Ren, Xiao-Xia)[ 1 ] ; Wang, H (Wang, Hua)[ 1 ] ; Xue, YM (Xue, Yong-ming)[ 3 ] ; Wang, Y (Wang, Yi)[ 4 ] ; Fang, Y (Fang, Ying)[ 1 ]","Xian Childrens Hosp, Dept Gastroenterol, Xian 710003, Peoples R China.
Xian Childrens Hosp, Dept NICU, Xian 710003, Peoples R China.
[ 1 ] Xian Childrens Hosp, Dept Gastroenterol, Xian 710003, Peoples R China
[ 2 ] Xian Childrens Hosp, Dept Resp Med, Xian, Peoples R China
[ 3 ] Xian Eighth Hosp, Dept Radiol, Xian, Peoples R China
[ 4 ] Xian Childrens Hosp, Dept NICU, Xian 710003, Peoples R China
","摘要
Acute respiratory disease caused by 2019 novel coronavirus (2019-nCoV) has rapidly spread throughout China. Children and adults show a different clinical course. The purpose of the current study is to comparatively analyze the clinical characteristics of 2019-nCoV infection in children and adults and to explore the possible causes for the discrepancies present. The medical records of 25 adults and 7 children confirmed cases of 2019-2019-nCoV acute respiratory diseases were reviewed retrospectively. All children were family clusters. The total adult patients were differentiated into the local residents of Wuhan, a history of travel to Wuhan and direct contact with people from Wuhan. The numbers were 14 (56%), 10 (40%), and 1 (4%), respectively. The median incubation period of children and adults was 5 days (ranged, 3-12 days) and 4 days (ranged, 2-12 days), respectively. Diarrhoea and/or vomiting (57.1%) were demic by World Health Organiza more common in children, whereas for adults it was myalgia or fatigue (52%). On admission, the percentage of children having pneumonia (5%, 71.4%) was roughly the same as adults (20%, 80%). A total of 20% of adults had leucopoenia, but leukocytosis was more frequently in children (28.6%, P=.014). A higher number of children had elevated creatine kinase isoenzyme (57.1% vs 4%, P=.004). Antiviral therapy was given to all adult patients but to none of the children. In summary, knowledge of these differences between children and adults will not only be helpful for the clinical diagnosis of 2019-nCoV disease, but also for a future discussion on age-specific coronavirus infection.",文献类型:Article; Early Access,JOURNAL OF MEDICAL VIROLOGY,研究方向:Virology
54,10.1111/all.14309,作者关键词:corona Virus Disease 2019; severe acute respiratory syndrome coronavirus 2; severe pneumonia; epidemiological features,Gates Foundation,APR 2020,"COVID-19 in a designated infectious diseases hospital outside Hubei Province, China","作者:Cai, QX (Cai, Qingxian)[ 1 ] ; Huang, DL (Huang, Deliang)[ 1 ] ; Ou, PC (Ou, Pengcheng)[ 2 ] ; Yu, H (Yu, Hong)[ 1 ] ; Zhu, ZB (Zhu, Zhibin)[ 1 ] ; Xia, Z (Xia, Zhang)[ 1 ] ; Su, YN (Su, Yinan)[ 3 ] ; Ma, ZH (Ma, Zhenghua)[ 1 ] ; Zhang, YM (Zhang, Yiming)[ 1 ] ; Li, ZW (Li, Zhiwei)[ 1 ] ...更多内容","Southern Univ Sci & Technol, Affiliated Hosp 2, Peoples Hosp Shenzhen 3, Natl Clin Res Ctr Infect Dis, Shenzhen 518100, Guangdong, Peoples R China.
Southern Univ Sci & Technol, Sch Med, Shenzhen 518055, Guangdong, Peoples R China.
Southern Univ Sci & Technol, Affiliated Hosp 2, Peoples Hosp Shenzhen 3, Dept Liver Dis, Shenzhen 518100, Guangdong, Peoples R China.
[ 1 ] Southern Univ Sci & Technol, Affiliated Hosp 2, Peoples Hosp Shenzhen 3, Natl Clin Res Ctr Infect Dis, Shenzhen 518100, Guangdong, Peoples R China
[ 2 ] Southern Univ Sci & Technol, Affiliated Hosp 1, Shenzhen Peoples Hosp, Dept Infect Dis, Shenzhen, Guangdong, Peoples R China
[ 3 ] Southern Univ Sci & Technol, Sch Med, Shenzhen 518055, Guangdong, Peoples R China
","摘要
Background The clinical characteristics of novel coronavirus disease (COVID-2019) patients outside the epicenter of Hubei Province are less understood.

Methods We analyzed the epidemiological and clinical features of all COVID-2019 cases in the only referral hospital in Shenzhen City, China, from January 11, 2020, to February 6, 2020, and followed until March 6, 2020.

Results Among the 298 confirmed cases, 233 (81.5%) had been to Hubei, while 42 (14%) did not have a clear travel history. Only 218 (73.15%) cases had a fever as the initial symptom. Compared with the nonsevere cases, severe cases were associated with older age, those with underlying diseases, and higher levels of C-reactive protein, interleukin-6, and erythrocyte sedimentation rate. Slower clearance of the virus was associated with a higher risk of progression to critical condition. As of March 6, 2020, 268 (89.9%) patients were discharged and the overall case fatality ratio was 1.0%.

Conclusions In a designated hospital outside Hubei Province, COVID-2019 patients could be effectively managed by properly using the existing hospital system. Mortality may be lowered when cases are relatively mild, and there are sufficient medical resources to care and treat the disease.",文献类型:Article; Early Access,ALLERGY,研究方向:Allergy; Immunology
55,10.1002/jmv.25787,作者关键词:2019 coronavirus disease; 2019 novel coronavirus; antenatal care; health care management; maternal health; nosocomial infection; pregnant; severe acute respiratory syndrome coronavirus 2,Shenzhen Science and Technology Innovation Committee ,APR 2020,Maternal health care management during the outbreak of coronavirus disease 2019,"作者:Chen, Y (Chen, Yu)[ 1 ] ; Li, Z (Li, Zhe)[ 2 ] ; Zhang, YY (Zhang, Yuan-Yuan)[ 1 ] ; Zhao, WH (Zhao, Wei-Hua)[ 3 ] ; Yu, ZY (Yu, Zhi-Ying)[ 1 ]","Shenzhen Univ Hlth Sci Ctr, Affiliated Hosp 1, Shenzhen Peoples Hosp 2, Dept Gynecol, Shenzhen 518035, Peoples R China.
Shenzhen Univ Hlth Sci Ctr, Affiliated Hosp 1, Shenzhen Peoples Hosp 2, Dept Obstet, Shenzhen, Peoples R China.
[ 1 ] Shenzhen Univ Hlth Sci Ctr, Affiliated Hosp 1, Shenzhen Peoples Hosp 2, Dept Gynecol, Shenzhen 518035, Peoples R China
[ 2 ] Southern Med Univ, Clin Med Coll 2, Guangzhou, Peoples R China
[ 3 ] Shenzhen Univ Hlth Sci Ctr, Affiliated Hosp 1, Shenzhen Peoples Hosp 2, Dept Obstet, Shenzhen, Peoples R China
","摘要
Coronavirus disease 2019 (COVID-19) is a novel type of highly contagious pneumonia caused by the severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2). Despite the strong efforts taken to control the epidemic, hundreds of thousands of people were infected worldwide by 11 March, and the situation was characterized as a pandemic by the World Health Organization. Pregnant women are more susceptible to viral infection due to immune and anatomic alteration, though hospital visits may increase the chance of infection, the lack of medical care during pregnancy may do more harm. Hence, a well-managed system that allows pregnant women to access maternal health care with minimum exposure risk is desired during the outbreak. Here, we present the managing processes of three pregnant women who had fever during hospitalization in the gynecology or obstetrics department, and then, we further summarize and demonstrate our maternal health care management strategies including antenatal care planning, patient triage based on the risk level, admission control, and measures counteracting emergencies and newly discovered high-risk cases at in-patient department. In the meantime, we will explain the alterations we have done throughout different stages of the epidemic and also review relative articles in both Chinese and English to compare our strategies with those of other areas. Although tens of COVID-19 cases were confirmed in our hospital, no nosocomial infection has occurred and none of the pregnant women registered in our hospital was reported to be infected.",文献类型:Review; Early Access,JOURNAL OF MEDICAL VIROLOGY,研究方向:Virology
56,2000125,,2020 Key R&D project of Gansu Province ,出版年: APR 16 2020,Coronavirus disease (COVID-19): a scoping review,"作者:Lv, M (Lv, Meng)[ 1,2 ] ; Luo, XF (Luo, Xufei)[ 1,2 ] ; Estill, J (Estill, Janne)[ 3,4 ] ; Liu, YL (Liu, Yunlan)[ 1 ] ; Ren, M (Ren, Mengjuan)[ 1 ] ; Wang, JJ (Wang, Jianjian)[ 1,2 ] ; Wang, Q (Wang, Qi)[ 5 ] ; Zhao, SY (Zhao, Siya)[ 1,2 ] ; Wang, XH (Wang, Xiaohui)[ 1 ] ; Yang, S (Yang, Shu)[ 6 ] ...更多内容","Lanzhou Univ, Sch Publ Hlth, Lanzhou, Peoples R China.
Lanzhou Univ, Evidence Based Med Ctr, Sch Basic Med Sci, Lanzhou, Peoples R China.
WHO, Collaborating Ctr Guideline Implementat & Knowled, Lanzhou, Peoples R China.
Guideline Int Network Asia, Lanzhou, Peoples R China.
Lanzhou Univ, Key Lab Evidence Based Med & Knowledge Translat G, Lanzhou, Peoples R China.
Lanzhou Univ, Lanzhou, Peoples R China.
[ 1 ] Lanzhou Univ, Sch Publ Hlth, Lanzhou, Peoples R China
[ 2 ] Lanzhou Univ, Evidence Based Med Ctr, Sch Basic Med Sci, Lanzhou, Peoples R China
[ 3 ] Univ Geneva, Inst Global Hlth, Geneva, Switzerland
[ 4 ] Univ Bern, Inst Math Stat & Actuarial Sci, Bern, Switzerland
[ 5 ] McMaster Univ, Fac Hlth Sci, Dept Hlth Res Methods Evidence & Impact, Hamilton, ON, Canada
[ 6 ] Chengdu Univ Tradit Chinese Med, Coll Med Informat Engn, Chengdu, Peoples R China
[ 7 ] Chengdu Med Coll, Sch Publ Hlth, Chengdu, Peoples R China
[ 8 ] Chongqing Med Univ, Childrens Hosp, Dept Resp Dis, Chongqing, Peoples R China
[ 9 ] Chongqing Key Lab Pediat, Chongqing, Peoples R China
[ 10 ] Lanzhou Univ, Sch Clin Med 1, Lanzhou, Peoples R China
[ 11 ] Lanzhou Univ, Hosp 1, Lanzhou, Peoples R China
[ 12 ] WHO, Collaborating Ctr Guideline Implementat & Knowled, Lanzhou, Peoples R China
[ 13 ] Guideline Int Network Asia, Lanzhou, Peoples R China
[ 14 ] Lanzhou Univ, Key Lab Evidence Based Med & Knowledge Translat G, Lanzhou, Peoples R China
[ 15 ] Lanzhou Univ, Lanzhou, Peoples R China
","摘要
Background: In December 2019, a pneumonia caused by a novel coronavirus (SARS-CoV-2) emerged in Wuhan, China and has rapidly spread around the world since then. Aim: This study aims to understand the research gaps related to COVID-19 and propose recommendations for future research. Methods: We undertook a scoping review of COVID-19, comprehensively searching databases and other sources to identify literature on COVID-19 between 1 December 2019 and 6 February 2020. We analysed the sources, publication date, type and topic of the retrieved articles/studies.

Results: We included 249 articles in this scoping review. More than half (59.0%) were conducted in China. Guidance/guidelines and consensuses statements (n = 56; 22.5%) were the most common. Most (n = 192; 77.1%) articles were published in peer-reviewed journals, 35 (14.1%) on preprint servers and 22 (8.8%) posted online. Ten genetic studies (4.0%) focused on the origin of SARS-CoV-2 while the topics of molecular studies varied. Nine of 22 epidemiological studies focused on estimating the basic reproduction number of COVID-19 infection (R-0). Of all identified guidance/guidelines (n = 35), only ten fulfilled the strict principles of evidence-based practice. The number of articles published per day increased rapidly until the end of January.

Conclusion: The number of articles on COVID-19 steadily increased before 6 February 2020. However, they lack diversity and are almost non-existent in some study fields, such as clinical research. The findings suggest that evidence for the development of clinical practice guidelines and public health policies will be improved when more results from clinical research becomes available.",文献类型:Review,EUROSURVEILLANCE,研究方向:Infectious Diseases
57,10.1016/j.cell.2020.02.052,,Federal Ministry of Education & Research (BMBF),出版年: APR 16 2020,SARS-CoV-2 Cell Entry Depends on ACE2 and TMPRSS2 and Is Blocked by a Clinically Proven Protease Inhibitor,"作者:Hoffmann, M (Hoffmann, Markus)[ 1 ] ; Kleine-Weber, H (Kleine-Weber, Hannah)[ 1,2 ] ; Schroeder, S (Schroeder, Simon)[ 3,4,5,6,7 ] ; Kruger, N (Krueger, Nadine)[ 8,9 ] ; Herrler, T (Herrler, Tanja)[ 10 ] ; Erichsen, S (Erichsen, Sandra)[ 11,12 ] ; Schiergens, TS (Schiergens, Tobias S.)[ 13 ] ; Herrler, G (Herrler, Georg)[ 8 ] ; Wu, NH (Wu, Nai-Huei); Nitsche, A (Nitsche, Andreas)[ 14 ] ...更多内容","Leibniz Inst Primate Res, German Primate Ctr, Infect Biol Unit, Gottingen, Germany.
Univ Gottingen, Fac Biol & Psychol, Gottingen, Germany.
[ 1 ] Leibniz Inst Primate Res, German Primate Ctr, Infect Biol Unit, Gottingen, Germany
[ 2 ] Univ Gottingen, Fac Biol & Psychol, Gottingen, Germany
[ 3 ] Charite Univ Med Berlin, Berlin, Germany
[ 4 ] Free Univ Berlin, Berlin, Germany
[ 5 ] Humboldt Univ, Berlin, Germany
[ 6 ] Berlin Inst Hlth, Inst Virol, Berlin, Germany
[ 7 ] German Ctr Infect Res, Associated Partner Charite, Berlin, Germany
[ 8 ] Univ Vet Med Hannover, Inst Virol, Hannover, Germany
[ 9 ] Univ Vet Med Hannover, Res Ctr Emerging Infect & Zoonoses, Hannover, Germany
[ 10 ] BG Unfallklin Murnau, Murnau, Germany
[ 11 ] BG Unfallklin Murnau, Inst Biomech, Murnau, Germany
[ 12 ] Paracelsus Med Univ Salzburg, Inst Biomech, Salzburg, Austria
[ 13 ] Ludwig Maximilians Univ Munchen, Dept Gen Visceral & Transplant Surg, Biobank, Munich, Germany
[ 14 ] Robert Koch Inst, WHO Collaborating Ctr Emerging Infect & Biol Thre, ZBS Highly Pathogen Viruses 1, Berlin, Germany
[ 15 ] Sechenov Univ, Martsinovsky Inst Med Parasitol Trop & Vector Bor, Moscow, Russia
","摘要
The recent emergence of the novel, pathogenic SARS-coronavirus 2 (SARS-CoV-2) in China and its rapid national and international spread pose a global health emergency. Cell entry of coronaviruses depends on binding of the viral spike (S) proteins to cellular receptors and on S protein priming by host cell proteases. Unravelling which cellular factors are used by SARS-CoV-2 for entry might provide insights into viral transmission and reveal therapeutic targets. Here, we demonstrate that SARS-CoV-2 uses the SARS-CoV receptor ACE2 for entry and the serine protease TMPRSS2 for S protein priming. A TMPRSS2 inhibitor approved for clinical use blocked entry and might constitute a treatment option. Finally, we show that the sera from convalescent SARS patients cross-neutralized SARS-2-S-driven entry. Our results reveal important commonalities between SARS-CoV-2 and SARS-CoV infection and identify a potential target for antiviral intervention.",文献类型:Article,CELL,研究方向:Biochemistry & Molecular Biology; Cell Biology
58,10.1007/s13555-020-00377-9,作者关键词:Biologics; Coronavirus; COVID-19; Infection; Pandemic; Psoriasis; SARS-CoV-2,"United States Department of Health & Human Services
National Institutes of Health (NIH) - USA",APR 2020,Novel Coronavirus Disease (COVID-19) and Biologic Therapy in Psoriasis: Infection Risk and Patient Counseling in Uncertain Times,"作者:Brownstone, ND (Brownstone, Nicholas D.)[ 1 ] ; Thibodeaux, QG (Thibodeaux, Quinn G.)[ 1 ] ; Reddy, VD (Reddy, Vidhatha D.)[ 1 ] ; Myers, BA (Myers, Bridget A.)[ 1 ] ; Chan, SHY (Chan, Stephanie Y.)[ 1 ] ; Bhutani, T (Bhutani, Tina)[ 1 ] ; Liao, WS (Liao, Wilson)[ 1 ]","Univ Calif San Francisco, Psoriasis & Skin Treatment Ctr, Dept Dermatol, San Francisco, CA 94143 USA.
[ 1 ] Univ Calif San Francisco, Psoriasis & Skin Treatment Ctr, Dept Dermatol, San Francisco, CA 94143 USA
","摘要
With the emergence of the novel coronavirus disease (COVID-19) viral pandemic, there is uncertainty whether biologic agents for psoriasis may place patients at a higher risk for infection or more severe disease course. This commentary offers patient counseling recommendations based on the current available evidence. While there are currently no specific data for psoriasis biologics and COVID-19, data are presented here from phase III clinical trials of psoriasis biologics on rates of upper respiratory infection, influenza, and serious infection. Overall these data reveal that on the whole, psoriasis biologics do not show major increases in infection risk compared to placebo during the course of these trials. However, as the COVID-19 virus is a novel pathogen that is associated with mortality in a subset of patients, a cautious approach is warranted. We discuss factors that may alter the benefit-risk ratio of biologic use during this time of COVID-19 outbreak. Ultimately, treatment decisions should be made on the basis of dialogue between patient and provider, considering each patient's individualized situation. Once this pandemic has passed, it is only a matter of time before a new viral disease reignites the same issues discussed here.",文献类型:Article; Early Access,DERMATOLOGY AND THERAPY,研究方向:Dermatology
59,10.1111/ipd.12653,作者关键词:children; coronavirus; COVID-19; dentistry; paediatric dentistry,,APR 2020,Coronavirus disease (COVID-19): Characteristics in children and considerations for dentists providing their care,"作者:Mallineni, SK (Mallineni, Sreekanth Kumar)[ 1 ] ; Innes, NP (Innes, Nicola P.)[ 2 ] ; Raggio, DP (Raggio, Daniela Procida)[ 3 ] ; Araujo, MP (Araujo, Mariana Pinheiro)[ 2 ] ; Robertson, MD (Robertson, Mark D.)[ 2 ] ; Jayaraman, J (Jayaraman, Jayakumar)[ 4 ]","Univ Texas Hlth Sch Dent, Dept Dev Dent, 7703 Floyd Curl Dr, San Antonio, TX 78229 USA.
[ 1 ] Majmaah Univ, Coll Dent, Dept Prevent Dent Sci, Pediat Dent, Al Zulfi, Saudi Arabia
[ 2 ] Univ Dundee, Sch Dent, Child Dent & Oral Hlth, Dundee, Scotland
[ 3 ] Univ Sao Paulo, Sch Dent, Dept Paediat Dent, Sao Paulo, Brazil
[ 4 ] Univ Texas Hlth Sch Dent, Dept Dev Dent, 7703 Floyd Curl Dr, San Antonio, TX 78229 USA
","摘要
The emergence of the novel virus severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) has caused a global pandemic called coronavirus disease (COVID-19) and has become one of the most significant challenges to the healthcare profession. Dental practices are focal points for cross-infection, and care must be taken to minimise the risk of infection to, from, or between dental care professionals and patients. The COVID-19 epidemiological and clinical characteristics are still being collated but children's symptoms seem to be milder than those that adults experience. It is unknown whether certain groups, for example children with comorbidities, might be at a higher risk of more severe illness. Emerging data on disease spread in children, affected by COVID-19, have not been presented in detail. The purpose of this article was to report current data on the paediatric population affected with COVID-19 and highlight considerations for dentists providing care for children during this pandemic. All members of the dental team have a professional responsibility to keep themselves informed of current guidance and be vigilant in updating themselves as recommendations are changing so quickly.",文献类型:Editorial Material; Early Access,INTERNATIONAL JOURNAL OF PAEDIATRIC DENTISTRY,"研究方向:Dentistry, Oral Surgery & Medicine; Pediatrics"
60,0009922820920017,,,10.1177/0009922820920017,Pediatric Characteristics of 2019 Novel Coronavirus: Review of Available Published Literature,"作者:Yagnik, PJ (Yagnik, Priyank J.)[ 1 ] ; Umscheid, J (Umscheid, Jacob)[ 1 ] ; Khan, AW (Khan, Abdul Wasay)[ 1 ] ; Ali, M (Ali, Mazahir)[ 1 ] ; Bhatt, P (Bhatt, Parth)[ 2 ] ; Desai, PH (Desai, Pooja H.)[ 1 ]","Univ Kansas, Sch Med, Dept Pediat, Wesley Med Ctr, 550 N Hillside St, Wichita, KS 67002 USA.
Univ Kansas, Sch Med, Dept Pediat, Wesley Med Ctr, 550 N Hillside St, Wichita, KS 67002 USA.
[ 1 ] Univ Kansas, Sch Med, Wichita, KS 67002 USA
[ 2 ] United Hosp Ctr, Bridgeport, WV USA
",,文献类型:Editorial Material; Early Access,CLINICAL PEDIATRICS,研究方向:Pediatrics
61,10.1089/ten.tea.2020.0094,作者关键词:tissue engineering; biomaterials; pandemic; coronavirus; viral,,APR 2020,Role of Tissue Engineering in COVID-19 and Future Viral Outbreaks,"作者:Tatara, AM (Tatara, Alexander M.)[ 1 ]","Massachusetts Gen Hosp, Dept Med, 55 Fruit St, Boston, MA 02114 USA.
[ 1 ] Massachusetts Gen Hosp, Dept Internal Med, Boston, MA 02114 USA
","摘要
In light of the current novel coronavirus (COVID-19) pandemic, as well as other viral outbreaks in the 21st century, there is a dire need for new diagnostic and therapeutic strategies to combat infectious diseases worldwide. As a convergence science, tissue engineering has traditionally focused on the application of engineering principles to biological systems, collaboration across disciplines, and rapid translation of technologies from the benchtop to the bedside. Given these strengths, tissue engineers are particularly well suited to apply their skill set to the current crisis and viral outbreaks in general. This work introduces the basics of virology and epidemiology for tissue engineers, and highlights important developments in the field of tissue engineering relevant to the current pandemic, including in vitro model systems, vaccine technology, and small-molecule drug delivery. COVID-19 serves as a call to arms for scientists across all disciplines, and tissue engineers are well trained to be leaders and contributors in this time of need.

Impact statement

Given the steep mortality caused by the recent novel coronavirus (COVID-19) pandemic, there is clear need for advances in diagnostics and therapeutics for viral outbreaks. Tissue engineering has the potential for critical impact on clinical outcomes in viral outbreaks. Tissue engineers, if mobilized, could play key roles as leaders in the outbreak, given their ability to apply engineering principles to biological processes, experience in collaborative environments, and penchant for technological translation from benchtop to bedside. In this work, three areas pioneered by tissue engineers that could be applied to the current COVID-19 crisis and future viral outbreaks are highlighted.",文献类型:Article; Early Access,TISSUE ENGINEERING PART A,研究方向:Cell Biology; Engineering; Materials Science
62,10.1007/s00277-020-04019-0,作者关键词:Severe acute respiratory syndrome coronavirus 2; Coronavirus disease 2019; Thrombocytopenia; Platelet,Jilin Science and Technology Development Program ,APR 2020,Mechanism of thrombocytopenia in COVID-19 patients,"作者:Xu, PY (Xu, Panyang)[ 1 ] ; Zhou, Q (Zhou, Qi)[ 2 ] ; Xu, JC (Xu, Jiancheng)[ 1 ]","First Hosp Jilin Univ, Dept Lab Med, Changchun 130021, Peoples R China.
[ 1 ] First Hosp Jilin Univ, Dept Lab Med, Changchun 130021, Peoples R China
[ 2 ] First Hosp Jilin Univ, Dept Pediat, Changchun 130021, Peoples R China
","摘要
Since December 2019, a novel coronavirus has spread throughout China and across the world, causing a continuous increase in confirmed cases within a short period of time. Some studies reported cases of thrombocytopenia, but hardly any studies mentioned how the virus causes thrombocytopenia. We propose several mechanisms by which coronavirus disease 2019 causes thrombocytopenia to better understand this disease and provide more clinical treatment options.",文献类型:Review; Early Access,ANNALS OF HEMATOLOGY,研究方向:Hematology
63,10.1007/s00330-020-06827-4,作者关键词:Coronavirus; Pneumonia; Diagnostic imaging; Multidetector computed tomography; Mass chest X-ray,Construction of Key Laboratory (Cultivation) of Chinese Academy of Medical Sciences ,APR 2020,The role of imaging in 2019 novel coronavirus pneumonia (COVID-19),"作者:Yang, WJ (Yang, Wenjing)[ 1,2,3 ] ; Sirajuddin, A (Sirajuddin, Arlene)[ 4 ] ; Zhang, XC (Zhang, Xiaochun)[ 3 ] ; Liu, GS (Liu, Guanshu)[ 5 ] ; Teng, ZZ (Teng, Zhongzhao)[ 6,7 ] ; Zhao, SH (Zhao, Shihua)[ 1 ] ; Lu, MJ (Lu, Minjie)[ 1,4,8 ]","Chinese Acad Med Sci & Peking Union Med Coll, Fuwai Hosp, Natl Ctr Cardiovasc Dis, Dept Magnet Resonance Imaging, 167 Beilishi Rd, Beijing 100037, Peoples R China.
NHLBI, Dept Hlth & Human Serv, NIH, Bethesda, MD 20892 USA.
Chinese Acad Med Sci, Key Lab Cardiovasc Imaging Cultivat, Beijing 100037, Peoples R China.
[ 1 ] Chinese Acad Med Sci & Peking Union Med Coll, Fuwai Hosp, Natl Ctr Cardiovasc Dis, Dept Magnet Resonance Imaging, 167 Beilishi Rd, Beijing 100037, Peoples R China
[ 2 ] Wuhan Univ, Dept Clin Med, Wuhan 430071, Hubei, Peoples R China
[ 3 ] Wuhan Univ, Zhongnan Hosp, Dept Radiol, Wuhan 430071, Hubei, Peoples R China
[ 4 ] NHLBI, Dept Hlth & Human Serv, NIH, Bethesda, MD 20892 USA
[ 5 ] Johns Hopkins Univ, Sch Med, Dept Radiol, Baltimore, MD 21205 USA
[ 6 ] Univ Cambridge, Dept Radiol, Cambridge, England
[ 7 ] Univ Cambridge, Dept Engn, Cambridge CB2 1TN, England
[ 8 ] Chinese Acad Med Sci, Key Lab Cardiovasc Imaging Cultivat, Beijing 100037, Peoples R China
","摘要
Almost the entire world, not only China, is currently experiencing the outbreak of a novel coronavirus that causes respiratory disease, severe pneumonia, and even death. The outbreak began in Wuhan, China, in December of 2019 and is currently still ongoing. This novel coronavirus is highly contagious and has resulted in a continuously increasing number of infections and deaths that have already surpassed the SARS-CoV outbreak that occurred in China between 2002 and 2003. It is now officially a pandemic, announced by WHO on the 11th of March. Currently, the 2019 novel coronavirus (SARS-CoV-2) can be identified by virus isolation or viral nucleic acid detection; however, false negatives associated with the nucleic acid detection provide a clinical challenge and thus make the imaging examination crucial. Imaging exams have been a main clinical diagnostic criteria for the 2019 novel coronavirus disease (COVID-19) in China. Imaging features of multiple patchy areas of ground glass opacity and consolidation predominately in the periphery of the lungs are characteristic manifestations on chest CT and extremely helpful in the early detection and diagnosis of this disease, which aids prompt diagnosis and the eventual control of this emerging global health emergency. Key Points center dot In December 2019, China, an outbreak of pneumonia caused by a novel, highly contagious coronavirus raised grave concerns and posed a huge threat to global public health. center dot Among the infected patients, characteristic findings on CT imaging include multiple, patchy, ground-glass opacity, crazy-paving pattern, and consolidation shadows, mainly distributed in the peripheral and subpleural areas of both lungs, which are very helpful for the frontline clinicians. center dot Imaging examination has become the indispensable means not only in the early detection and diagnosis but also in monitoring the clinical course, evaluating the disease severity, and may be presented as an important warning signal preceding the negative RT-PCR test results.",文献类型:Article; Early Access,EUROPEAN RADIOLOGY,"研究方向:Radiology, Nuclear Medicine & Medical Imaging"
64,10.1002/jmv.25795,作者关键词:children; clinical characteristics; COVID-19; SARS-CoV-2,Program of Tianjin Science and Technology Plan ,APR 2020,Detectable SARS-CoV-2 viral RNA in feces of three children during recovery period of COVID-19 pneumonia,"作者:Zhang, TQ (Zhang, Tongqiang)[ 1,2 ] ; Cui, XJ (Cui, Xiaojian)[ 3 ] ; Zhao, X (Zhao, Xue)[ 4 ] ; Wang, JH (Wang, Jinhu)[ 5 ] ; Zheng, JF (Zheng, Jiafeng)[ 1 ] ; Zheng, GF (Zheng, Guifen)[ 6 ] ; Guo, W (Guo, Wei)[ 1 ] ; Cai, CQ (Cai, Chunquan)[ 7 ] ; He, SJ (He, Sijia)[ 8 ] ; Xu, YS (Xu, Yongsheng)[ 1 ]","Tianjin Univ, Dept Resp, Childrens Hosp Tianjin, Childrens Hosp, 238 Longyan Rd, Tianjin, Peoples R China.
George Mason Univ, Sch Syst Biol, 10900 Univ Blvd, Manassas, VA 20110 USA.
[ 1 ] Tianjin Univ, Dept Resp, Childrens Hosp Tianjin, Childrens Hosp, 238 Longyan Rd, Tianjin, Peoples R China
[ 2 ] Tianjin Med Univ, Grad Sch, Tianjin, Peoples R China
[ 3 ] Tianjin Univ, Dept Clin Lab, Childrens Hosp Tianjin, Childrens Hosp, Tianjin, Peoples R China
[ 4 ] Shenyang Coloproctol Hosp, Dept Clin Lab, Shenyang, Liaoning, Peoples R China
[ 5 ] Tianjin Univ, Dept Neonatal Surg, Childrens Hosp Tianjin, Childrens Hosp, Tianjin, Peoples R China
[ 6 ] Tianjin Univ, Dept Imaging, Childrens Hosp Tianjin, Childrens Hosp, Tianjin, Peoples R China
[ 7 ] Tianjin Univ, Dept Neurosurg, Childrens Hosp, Childrens Hosp Tianjin, Tianjin, Peoples R China
[ 8 ] George Mason Univ, Natl Ctr Biodef & Infect Dis, Sch Syst Biol, Manassas, VA 20110 USA
","摘要
Coronavirus Disease 2019 (COVID-19) is a newly emerging infectious disease caused by a novel coronavirus, severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2). After its first occurrence in Wuhan of China from December 2019, COVID-19 rapidly spread around the world. According to the World Health Organization statement on 13 March 2020, there had been over 132 500 confirmed cases globally. Nevertheless, the case reports of children are rare, which results in the lack of evidence for preventing and controlling of children's infection. Here, we report three cases of SARS-CoV-2 infected children diagnosed from 3 February to 17 February 2020 in Tianjin, China. All of these three cases experienced mild illness and recovered soon after the treatment, with the nucleic acid of throat swab turning negative within 14, 11, and 7 days after diagnosis, respectively. However, after been discharged, all three cases were tested SARS-CoV-2 positive in the stool samples within 10 days, in spite of their remained negative nucleic acid in throat swab specimens. Therefore, it is necessary to be aware of the possibility of fecal-oral transmission of SARS-CoV-2 infection, especially for children cases.",文献类型:Article; Early Access,JOURNAL OF MEDICAL VIROLOGY,研究方向:Virology
