,DOI,KeyWords,fund,public_date,title,author,author info,abstract,type,jounary,category
26,10.1002/hed.26174,作者关键词:COVID-19; head and neck oncology; health systems; patient-physician communication; telemedicine,,APR 2020,Head and neck virtual medicine in a pandemic era: Lessons from COVID-19,"作者:Prasad, A (Prasad, Aman)[ 1 ] ; Carey, RM (Carey, Ryan M.)[ 2 ] ; Rajasekaran, K (Rajasekaran, Karthik)[ 2 ]","Univ Penn, Dept Otorhinolaryngol Head & Neck Surg, 800 Walnut St,18th Floor, Philadelphia, PA 19107 USA.
[ 1 ] Univ Penn, Perelman Sch Med, Philadelphia, PA 19104 USA
[ 2 ] Univ Penn, Dept Otorhinolaryngol Head & Neck Surg, 800 Walnut St,18th Floor, Philadelphia, PA 19107 USA
","摘要
The 2019 novel coronavirus disease (COVID-19) has presented the world and physicians with a unique public health challenge. In light of its high transmissibility and large burden on the health care system, many hospitals and practices have opted to cancel elective surgeries in order to mobilize resources, ration personal protective equipment and guard patients from the virus. Head and neck cancer physicians are particularly affected by these changes given their scope of practice, complex patient population, and interventional focus. In this viewpoint, we discuss some of the many challenges faced by head and neck surgeons in this climate. Additionally, we outline the utility of telemedicine as a potential strategy for allowing physicians to maintain an effective continuum of care.",文献类型:Article; Early Access,HEAD AND NECK-JOURNAL FOR THE SCIENCES AND SPECIALTIES OF THE HEAD AND NECK,研究方向:Otorhinolaryngology; Surgery
27,10.7326/M20-0358,,,出版年: APR 21 2020,"Reporting, Epidemic Growth, and Reproduction Numbers for the 2019 Novel Coronavirus (2019-nCoV) Epidemic","作者:Tuite, AR (Tuite, Ashleigh R.)[ 1 ] ; Fisman, DN (Fisman, David N.)[ 1 ]","Univ Toronto, Dalla Lana Sch Publ Hlth, Toronto, ON, Canada.
[ 1 ] Univ Toronto, Dalla Lana Sch Publ Hlth, Toronto, ON, Canada
",,文献类型:Letter,ANNALS OF INTERNAL MEDICINE,研究方向:General & Internal Medicine
28,10.1111/irv.12745,作者关键词:coronavirus; COVID-19; masks; meta-analysis; N95 respirators; SARS-CoV-2; systematic review,,APR 2020,Medical masks vs N95 respirators for preventing COVID-19 in healthcare workers: A systematic review and meta-analysis of randomized trials,"作者:Bartoszko, JJ (Bartoszko, Jessica J.)[ 1 ] ; Farooqi, MAM (Farooqi, Mohammed Abdul Malik)[ 2 ] ; Alhazzani, W (Alhazzani, Waleed)[ 1,3 ] ; Loeb, M (Loeb, Mark)[ 1,4 ]","McMaster Univ, Dept Hlth Res Methods Evidence & Impact, Hamilton, ON, Canada.
[ 1 ] McMaster Univ, Dept Hlth Res Methods Evidence & Impact, Hamilton, ON, Canada
[ 2 ] McMaster Univ, Div Respirol, Dept Med, Hamilton, ON, Canada
[ 3 ] McMaster Univ, Div Crit Care, Dept Med, Hamilton, ON, Canada
[ 4 ] McMaster Univ, Dept Pathol & Mol Med, Hamilton, ON, Canada
","摘要
Background Respiratory protective devices are critical in protecting against infection in healthcare workers at high risk of novel 2019 coronavirus disease (COVID-19); however, recommendations are conflicting and epidemiological data on their relative effectiveness against COVID-19 are limited.

Purpose To compare medical masks to N95 respirators in preventing laboratory-confirmed viral infection and respiratory illness including coronavirus specifically in healthcare workers.

Data Sources MEDLINE, Embase, and CENTRAL from January 1, 2014, to March 9, 2020. Update of published search conducted from January 1, 1990, to December 9, 2014.

Study Selection Randomized controlled trials (RCTs) comparing the protective effect of medical masks to N95 respirators in healthcare workers.

Data Extraction Reviewer pair independently screened, extracted data, and assessed risk of bias and the certainty of the evidence.

Data Synthesis Four RCTs were meta-analyzed adjusting for clustering. Compared with N95 respirators; the use of medical masks did not increase laboratory-confirmed viral (including coronaviruses) respiratory infection (OR 1.06; 95% CI 0.90-1.25; I-2 = 0%; low certainty in the evidence) or clinical respiratory illness (OR 1.49; 95% CI: 0.98-2.28; I-2 = 78%; very low certainty in the evidence). Only one trial evaluated coronaviruses separately and found no difference between the two groups (P = .49).

Limitations Indirectness and imprecision of available evidence.

Conclusions Low certainty evidence suggests that medical masks and N95 respirators offer similar protection against viral respiratory infection including coronavirus in healthcare workers during non-aerosol-generating care. Preservation of N95 respirators for high-risk, aerosol-generating procedures in this pandemic should be considered when in short supply.",文献类型:Review; Early Access,INFLUENZA AND OTHER RESPIRATORY VIRUSES,研究方向:Infectious Diseases; Virology
29,0308518X20916764,作者关键词:COVID-19; internal migration; geography; cartogram; China,National Natural Science Foundation of China,10.1177/0308518X20916764,Should internal migrants be held accountable for spreading COVID-19?,"作者:Shi, QJ (Shi, Qiujie)[ 1 ] ; Liu, T (Liu, Tao)[ 2,3 ]","Peking Univ, Coll Urban & Environm Sci, Beijing 100871, Peoples R China.
[ 1 ] Univ Oxford, Sch Geog & Environm, Oxford, England
[ 2 ] Peking Univ, Coll Urban & Environm Sci, Beijing 100871, Peoples R China
[ 3 ] Peking Univ, Ctr Urban Future, Beijing, Peoples R China
","摘要
The 2019 novel coronavirus disease (COVID-19) has quickly swept through China, and mass internal migration during the Chinese Spring Festival is now widely blamed for this. This statement, we argue, is misleading. Internal migrants should not be held responsible for the initial spread of COVID-19, as those cities first affected are megacities that connect with the epicentre Wuhan more with regard to business and tourism than migration. The scale of the epidemic can only be partially explained by internal migration. Severe outbreaks are not limited to cities that neighbour Hubei Province and that have large migration to Wuhan. They also occurred in provincial capitals that are neither contiguous with Hubei nor connected with Wuhan in terms of migration. Even though a few cities far away from the epicentre were hit severely by COVID-19 due to migration, the major contributor is not the migrant job seekers but business people. The responsibility of spreading COVD-19 so fast, on such a large scale and so far is by no means fully on internal migrants.",文献类型:Article; Early Access,ENVIRONMENT AND PLANNING A-ECONOMY AND SPACE,研究方向:Environmental Sciences & Ecology; Geography
30,10.1007/s10900-020-00827-7,作者关键词:COVID-19; Egypt; Knowledge; Perceptions; Attitude,,APR 2020,"Knowledge, Perceptions, and Attitude of Egyptians Towards the Novel Coronavirus Disease (COVID-19)","作者:Abdelhafiz, AS (Abdelhafiz, Ahmed Samir)[ 1 ] ; Mohammed, Z (Mohammed, Zeinab)[ 2 ] ; Ibrahim, ME (Ibrahim, Maha Emad)[ 3 ] ; Ziady, HH (Ziady, Hany H.)[ 4 ] ; Alorabi, M (Alorabi, Mohamed)[ 5 ] ; Ayyad, M (Ayyad, Mohamed)[ 6 ] ; Sultan, EA (Sultan, Eman A.)[ 4 ]","Cairo Univ, Natl Canc Inst, Dept Clin Pathol, Kasr Al Aini St,Fom Elkhalig Sq, Cairo 11796, Egypt.
[ 1 ] Cairo Univ, Natl Canc Inst, Dept Clin Pathol, Kasr Al Aini St,Fom Elkhalig Sq, Cairo 11796, Egypt
[ 2 ] Beni Suef Univ, Dept Publ Hlth & Community Med, Fac Med, Bani Suwayf, Egypt
[ 3 ] Suez Canal Univ, Dept Phys Med Rheumatol & Rehabil, Fac Med, Ismailia, Egypt
[ 4 ] Alexandria Univ, Dept Community Med, Fac Med, Alexandria, Egypt
[ 5 ] Ain Shams Univ, Dept Clin Oncol, Fac Med, Cairo, Egypt
[ 6 ] Cairo Univ, Natl Canc Inst, Dept Surg Oncol, Cairo, Egypt
","摘要
Coronavirus disease 2019 (COVID-19) has been recognized as a pandemic by the World Health Organization. Global efforts have been exerted to prevent the spreading of the disease through political decisions together with personal behaviors, which depend on awareness of the public. The goal of this study is to assess the knowledge, perceptions and attitude of the Egyptian public towards the COVID-19 disease. We conducted a cross-sectional survey about these points, which was distributed among adult Egyptians. Five hundred and fifty nine persons completed the survey. The mean knowledge score was 16.39 out of 23, gained mainly though social media (66.9%), and the internet (58.3%). Knowledge was significantly lower among older, less educated, lower income participants, and rural residents. Most participants (86.9%) were concerned about the risk of infection. While 37.6% thought that their salary will be continued if they become isolated, 68.5% believed that it should be continued during this period. About 73.0% were looking forward to get the vaccine when available. In general, participants had a good knowledge about the disease and a positive attitude towards protective measures. This knowledge is gained mainly through novel media channels, which have pros and cons. Although the government has taken major steps to educate the public and limit the spread of the disease, more effort is needed to educate and support the lower economic strata. If a vaccine or a treatment is approved, we recommend a government control over its use to preserve the rights of the vulnerable and needy groups.",文献类型:Article; Early Access,JOURNAL OF COMMUNITY HEALTH,"研究方向:Health Care Sciences & Services; Public, Environmental & Occupational Health"
32,10.1080/15384101.2020.1731644,作者关键词:Stat5a; Kdm6a axis; brown adipocyte differentiation; thermogenic program,Natural Science Basic Research Plan in Shaanxi Province of China ,出版年: APR 17 2020,Stat5a promotes brown adipocyte differentiation and thermogenic program through binding and transactivating the Kdm6a promoter,"作者:Liu, WH (Liu, Weihua)[ 1,2 ] ; Ji, YQ (Ji, Yuqiang)[ 3 ] ; Zhang, BN (Zhang, Beining)[ 2 ] ; Chu, HP (Chu, Haiping)[ 2 ] ; Yin, CY (Yin, Chunyan)[ 1 ] ; Xiao, YF (Xiao, Yanfeng)[ 1 ]","Xi An Jiao Tong Univ, Affiliated Hosp 2, Dept Pediat, Xian, Peoples R China.
[ 1 ] Xi An Jiao Tong Univ, Affiliated Hosp 2, Dept Pediat, Xian, Peoples R China
[ 2 ] 1 Hosp Xian, Dept Pediat, Xian, Peoples R China
[ 3 ] 1 Hosp Xian, Cent Lab, Xian, Peoples R China
","摘要
Previous studies reported that Stat5 promotes adipogenesis and white adipocyte differentiation. However, the role of Stat5 in brown adipocyte development is poorly understood. We found Stat5a was higher expressed in brown adipocytes than in white adipocytes, and its level was increased during the process of brown adipocyte differentiation. In addition, Stat5a expression was affected by cold stress and high-fat diet-feeding, suggesting a potential role in thermogenesis. Knockdown of Stat5a induced downregulation of brown fat specific genes (UCP1, PGC-1 alpha, Acox-1 and Cidea), while overexpression of Stat5a did the opposite effect. What is more, bioinformatics analysis, ChIP assay and Luciferase activity assay all verified that Stat5a directly bind and transactivate Kdm6a promoter (Lysine-specific demethylase 6A). Further, we found that Stat5a overexpression promoted the expression of Kdm6a and inhibited the trimethylation of H3K27. While inhibiting of Kdm6a reversed the promoting effect of Stat5a overexpression on the expression of brown fat specific genes. Therefore, we conclude that Stat5a participated in brown adipocyte differentiation and thermogenic program through binding and transactivating the Kdm6a promoter.",文献类型:Article,CELL CYCLE,研究方向:Cell Biology
33,e154,作者关键词:Walk-through; Screening; SARS-CoV-2; COVID-19; Pandemic,,出版年: APR 20 2020,Walk-Through Screening Center for COVID-19: an Accessible and Efficient Screening System in a Pandemic Situation,"作者:Kim, SI (Kim, Sang Il)[ 1 ] ; Lee, JY (Lee, Ji Yong)[ 2 ]","H Plus Yangji Hosp, Dept Internal Med, Div Infect Dis, 1636 Nambusunhwan Ro, Seoul 08779, South Korea.
[ 1 ] H Plus Yangji Hosp, Dept Internal Med, Seoul, South Korea
[ 2 ] H Plus Yangji Hosp, Dept Internal Med, Div Infect Dis, 1636 Nambusunhwan Ro, Seoul 08779, South Korea
","摘要
With the ongoing novel coronavirus disease 2019 (COVID-19) pandemic, the number of individuals that need to be tested for COVID-19 has been rapidly increasing. A walk-through (WT) screening center using negative pressure booths that is inspired by the biosafety cabinet has been designed and implemented in Korea for easy screening of COVID-19 and for safe and efficient consultation for patients with fever or respiratory symptoms. Here, we present the overall concept, advantages, and limitations of the COVID-19 WT screening center. The WT center increases patient access to the screening clinics and adequately protects healthcare personnel while reducing the consumption of personal protective equipment. It can also increase the number of people tested by 9-10 fold. However, there is a risk of cross-infection at each stage of screening treatment, including the booths, and adverse reactions with disinfection of the booths. These limitations can be overcome using mobile technology and increasing the number of booths to reduce congestion inside the center, reducing booth volume for sufficient and rapid ventilation, and using an effective, harmless, and certified environmental disinfectant. A WT center can be implemented in other institutions and countries and modified depending on local needs to cope with the COVID-19 pandemic.",文献类型:Article,JOURNAL OF KOREAN MEDICAL SCIENCE,研究方向:General & Internal Medicine
34,10.1111/bjd.19011,,,APR 2020,Emergency management for preventing and controlling nosocomial infection of the 2019 novel coronavirus: implications for the dermatology department,"作者:Tao, J (Tao, J.)[ 1,2 ] ; Song, Z (Song, Z.)[ 1,3 ] ; Yang, L (Yang, L.)[ 1,4 ] ; Huang, C (Huang, C.)[ 1,2 ] ; Feng, A (Feng, A.)[ 1,2 ] ; Man, X (Man, X.)[ 5 ]","Huazhong Univ Sci & Technol, Union Hosp, Dept Dermatol, Tongji Med Coll, Wuhan 430022, Peoples R China.
Hubei Engn Res Ctr Skin Repair & Theranost, Wuhan 430022, Peoples R China.
[ 1 ] Huazhong Univ Sci & Technol, Union Hosp, Dept Dermatol, Tongji Med Coll, Wuhan 430022, Peoples R China
[ 2 ] Hubei Engn Res Ctr Skin Repair & Theranost, Wuhan 430022, Peoples R China
[ 3 ] Chongqing Med Univ, Second Clin Med Coll, Chongqing 400010, Peoples R China
[ 4 ] Hunan Normal Univ, Sch Med, Changsha 410013, Hunan, Peoples R China
[ 5 ] Zhejiang Univ, Dept Dermatol, Affiliated Hosp 2, Sch Med, Hangzhou 310009, Zhejiang, Peoples R China
",,文献类型:Editorial Material; Early Access,BRITISH JOURNAL OF DERMATOLOGY,研究方向:Dermatology
35,UNSP 1535370220920540,作者关键词:SARS-CoV-2; COVID-19; coronavirus; Wuhan; 2019-nCoV; MERS-CoV; SARS-CoV; China,,10.1177/1535370220920540,"Novel 2019 coronavirus: Genome structure, clinical trials, and outstanding questions","作者:Jogalekar, MP (Jogalekar, Manasi P.)[ 1 ] ; Veerabathini, A (Veerabathini, Anurag)[ 2 ] ; Gangadaran, P (Gangadaran, Prakash)[ 3,4 ]","Kyungpook Natl Univ, Kyungpook Natl Univ Hosp, Sch Med, Dept Nucl Med, Daegu 41944, South Korea.
Kyungpook Natl Univ, Sch Med, Dept Biomed Sci, BK21 Plus KNU Biomed Convergence Program, Daegu 41944, South Korea.
[ 1 ] Harvard Med Sch, Brigham & Womens Hosp, Boston, MA 02115 USA
[ 2 ] Maxim Integrated Prod Inc, Chandler, AZ 85225 USA
[ 3 ] Kyungpook Natl Univ, Kyungpook Natl Univ Hosp, Sch Med, Dept Nucl Med, Daegu 41944, South Korea
[ 4 ] Kyungpook Natl Univ, Sch Med, Dept Biomed Sci, BK21 Plus KNU Biomed Convergence Program, Daegu 41944, South Korea
","摘要
Novel 2019 coronavirus has created havoc across the globe since its emergence in December 2019 in Wuhan, China, and fast spreading potential. While we were able to identify the causative agent within a few days of the disease outbreak, several questions still remain unanswered. In this review, we discuss the extent of virus spread, current statistics, SARS-CoV-2 genome organization, comparison between the novel coronavirus and causative agents involved in previous outbreaks, ongoing clinical trials and myths associated with the virus. Lastly, we provide insights into the future perspectives which could prove useful for the scientific community as they work on finding the cure against the disease.

Impact statement

Early availability of the sequence, the genetic material of SARS-CoV-2 (the virus that causes COVID-19), has prompted efforts towards identifying a safe and effective vaccine in the current public health emergency. To that end, understanding the pathophysiology of disease is crucial for scientists around the world. Since conventional vaccine development and manufacturing may take several years, it is important to think about alternative strategies that we could use to mitigate imminent catastrophe. We hope that this article will open up new avenues and provide insights that could potentially save hundreds of lives affected by COVID-19.",文献类型:Review; Early Access,EXPERIMENTAL BIOLOGY AND MEDICINE,研究方向:Research & Experimental Medicine
36,10.1007/s11604-020-00974-w,作者关键词:Novel coronavirus; Pneumonia epidemic; Prevention; Hospital management,,APR 2020,The prevention and management of the coronavirus disease 2019 (COVID-19) outbreak in radiology departments in epidemic areas,"作者:Deng, M (Deng, Ming)[ 1 ]","Wuhan Univ, Zhongnan Hosp, Dept Radiol, 169 Donghu Rd, Wuhan 430071, Hubei, Peoples R China.
[ 1 ] Wuhan Univ, Zhongnan Hosp, Dept Radiol, 169 Donghu Rd, Wuhan 430071, Hubei, Peoples R China
","摘要
This review based on the actual results of epidemic prevention management in radiology departments in epidemic areas, and using designated hospital management methods, to summarize the radiology protection system. With the cooperation of the whole hospital and radiology department, a number of effective evaluation methods have been carried out to ensure the optimization of clinical protection. These practical methods provide a basis for the further promotion of management strategies and reduction of nosocomial infection. To our knowledge, the establishment of standardized protection and clear process has opened up a new idea of epidemic prevention management, which can effectively provide timely, efficient, and accurate support for clinical research, and promote the transformation from clinical research type to scientific research management type.",文献类型:Article; Early Access,JAPANESE JOURNAL OF RADIOLOGY,"研究方向:Radiology, Nuclear Medicine & Medical Imaging"
37,10.1007/s11239-020-02084-w,作者关键词:2019 novel coronavirus disease; Arteriosclerosis obliterans; Rhabdomyolysis; Type 2 diabetes; Venous thrombosis,"Clinical Research Award of the First Affiliated Hospital of Xi'an Jiaotong University, China ",APR 2020,Venous thrombosis and arteriosclerosis obliterans of lower extremities in a very severe patient with 2019 novel coronavirus disease: a case report,"作者:Zhou, B (Zhou, Bo)[ 1 ] ; She, JQ (She, Jianqing)[ 2 ] ; Wang, YD (Wang, Yadan)[ 3 ] ; Ma, XC (Ma, Xiancang)[ 4 ]","Xi An Jiao Tong Univ, Affiliated Hosp 1, Resp & Crit Care Med, Xian, Peoples R China.
Huazhong Univ Sci & Technol, Tongji Med Coll, Union Hosp, Inst Hematol, Wuhan, Peoples R China.
Xi An Jiao Tong Univ, Affiliated Hosp 1, Dept Psychiat, Xian, Peoples R China.
[ 1 ] Xi An Jiao Tong Univ, Affiliated Hosp 1, Resp & Crit Care Med, Xian, Peoples R China
[ 2 ] Xi An Jiao Tong Univ, Affiliated Hosp 1, Cardiol Dept, Xian, Peoples R China
[ 3 ] Huazhong Univ Sci & Technol, Tongji Med Coll, Union Hosp, Inst Hematol, Wuhan, Peoples R China
[ 4 ] Xi An Jiao Tong Univ, Affiliated Hosp 1, Dept Psychiat, Xian, Peoples R China
","摘要
The outbreak of 2019 novel coronavirus disease (COVID-19) began since early December 2019, and has been declared as a public health emergency by the World Health Organization. Due to the hypercoagulable state, blood stasis and endothelial injury, severe patients with COVID-19 are at high risk for thrombosis. We report a case of very severe COVID-19 complicated with venous thrombosis and arteriosclerosis obliterans of lower extremities. Risk stratification for deep vein thrombosis and peripheral arterial disease are of vital importance for the prognosis of COVID-19.",文献类型:Article; Early Access,JOURNAL OF THROMBOSIS AND THROMBOLYSIS,研究方向:Cardiovascular System & Cardiology; Hematology
38,10.1016/S0140-6736(20)30744-3,,Alexander von Humboldt Foundation,出版年: APR 18 2020,Fangcang shelter hospitals: a novel concept for responding to public health emergencies,"作者:Chen, SM (Chen, Simiao)[ 1,2,3 ] ; Zhang, ZJ (Zhang, Zongjiu)[ 4 ] ; Yang, JT (Yang, Juntao)[ 5 ] ; Wang, J (Wang, Jian)[ 6 ] ; Zhai, XH (Zhai, Xiaohui)[ 6 ] ; Barnighausen, T (Barnighausen, Till)[ 1,2,3,7 ] ; Wang, C (Wang, Chen)[ 3,8,9,10 ]","Chinese Acad Med Sci & Peking Union Med Coll, Beijing 100730, Peoples R China.
Chinese Acad Med Sci & Peking Union Med Coll, Inst Basic Med Sci, Lab Med Mol Biol, Beijing 100005, Peoples R China.
[ 1 ] Heidelberg Univ, Fac Med, Heidelberg Inst Global Hlth, Heidelberg, Germany
[ 2 ] Heidelberg Univ, Univ Hosp, Heidelberg, Germany
[ 3 ] Chinese Acad Med Sci & Peking Union Med Coll, Beijing 100730, Peoples R China
[ 4 ] Natl Hlth Commiss Peoples Republ China, Beijing, Peoples R China
[ 5 ] Chinese Acad Med Sci & Peking Union Med Coll, Inst Basic Med Sci, State Key Lab Med Mol Biol, Beijing, Peoples R China
[ 6 ] Natl Ctr Med Serv Adm, Beijing, Peoples R China
[ 7 ] Harvard T H Chan Sch Publ Hlth, Dept Global Hlth & Populat, Boston, MA USA
[ 8 ] Natl Clin Res Ctr Resp Dis, Beijing, Peoples R China
[ 9 ] China Japan Friendship Hosp, Ctr Resp Med, Dept Pulm & Crit Care Med, Beijing, Peoples R China
[ 10 ] Chinese Acad Engeering, Beijing, Peoples R China
","摘要
Fangcang shelter hospitals are a novel public health concept. They were implemented for the first time in China in February, 2020, to tackle the coronavirus disease 2019 (COVID-19) outbreak. The Fangcang shelter hospitals in China were large-scale, temporary hospitals, rapidly built by converting existing public venues, such as stadiums and exhibition centres, into health-care facilities. They served to isolate patients with mild to moderate COVID-19 from their families and communities, while providing medical care, disease monitoring, food, shelter, and social activities. We document the development of Fangcang shelter hospitals during the COVID-19 outbreak in China and explain their three key characteristics (rapid construction, massive scale, and low cost) and five essential functions (isolation, triage, basic medical care, frequent monitoring and rapid referral, and essential living and social engagement). Fangcang shelter hospitals could be powerful components of national responses to the COVID-19 pandemic, as well as future epidemics and public health emergencies.",文献类型:Article,LANCET,研究方向:General & Internal Medicine
39,10.1089/bari.2020.0022,,,APR 2020,Bariatric Surgical Practice and Patient Care During the COVID-19 Pandemic,"作者:Mikami, D (Mikami, Dean)[ 1 ] ; Noria, S (Noria, Sabrena)[ 2 ]","Univ Hawaii Manoa, John A Burns Sch Med, Dept Surg, Tower 6th Floor,Room 607,1356 Lusitana St, Honolulu, HI 96813 USA.
[ 1 ] Univ Hawaii, Dept Surg, Honolulu, HI 96822 USA
[ 2 ] Ohio State Univ, Dept Surg, Wexner Med Ctr, Div Gen & Gastrointestinal Surg, Columbus, OH 43210 USA
","摘要
Bariatric patients are unique from other surgical patients due to their higher prevalence of hypertension, type 2 diabetes, cardiovascular disease, and respiratory illnesses. The outbreak of the Novel Coronavirus (COVID-19) has drastically changed the way bariatric surgeon's practice today. This review aims to access the best practices to treat our bariatric patient during the COVID-19 pandemic of 2019-2020. A practice overview of one academic and one community bariatric practice along with a literature search using the PubMed data source during the COVID-19 outbreak was conducted. Following the recommendation of the Centers for Medicare and Medicaid Service and American College of Surgeons ""Guidance of Triage of Non-Emergent Surgical Procedures"" released in March of 2020, it is recommended that elective cases be postponed. However, using robust telehealth modalities including video and phone call systems, practice patterns can be modified to mitigate interruptions in patient care.",文献类型:Article; Early Access,BARIATRIC SURGICAL PRACTICE AND PATIENT CARE,研究方向:Nursing; Surgery
40,10.1002/jmv.25835,作者关键词:2019 novel coronavirus; clinical manifestations; comparative analysis; differences between children and adults; laboratory parameters,,APR 2020,A comparative-descriptive analysis of clinical characteristics in 2019-coronavirus-infected children and adults,"作者:Han, YN (Han, Ya-nan)[ 1 ] ; Feng, ZW (Feng, Zhan-wei)[ 2 ] ; Sun, LN (Sun, Li-na)[ 1 ] ; Ren, XX (Ren, Xiao-Xia)[ 1 ] ; Wang, H (Wang, Hua)[ 1 ] ; Xue, YM (Xue, Yong-ming)[ 3 ] ; Wang, Y (Wang, Yi)[ 4 ] ; Fang, Y (Fang, Ying)[ 1 ]","Xian Childrens Hosp, Dept Gastroenterol, Xian 710003, Peoples R China.
Xian Childrens Hosp, Dept NICU, Xian 710003, Peoples R China.
[ 1 ] Xian Childrens Hosp, Dept Gastroenterol, Xian 710003, Peoples R China
[ 2 ] Xian Childrens Hosp, Dept Resp Med, Xian, Peoples R China
[ 3 ] Xian Eighth Hosp, Dept Radiol, Xian, Peoples R China
[ 4 ] Xian Childrens Hosp, Dept NICU, Xian 710003, Peoples R China
","摘要
Acute respiratory disease caused by 2019 novel coronavirus (2019-nCoV) has rapidly spread throughout China. Children and adults show a different clinical course. The purpose of the current study is to comparatively analyze the clinical characteristics of 2019-nCoV infection in children and adults and to explore the possible causes for the discrepancies present. The medical records of 25 adults and 7 children confirmed cases of 2019-2019-nCoV acute respiratory diseases were reviewed retrospectively. All children were family clusters. The total adult patients were differentiated into the local residents of Wuhan, a history of travel to Wuhan and direct contact with people from Wuhan. The numbers were 14 (56%), 10 (40%), and 1 (4%), respectively. The median incubation period of children and adults was 5 days (ranged, 3-12 days) and 4 days (ranged, 2-12 days), respectively. Diarrhoea and/or vomiting (57.1%) were demic by World Health Organiza more common in children, whereas for adults it was myalgia or fatigue (52%). On admission, the percentage of children having pneumonia (5%, 71.4%) was roughly the same as adults (20%, 80%). A total of 20% of adults had leucopoenia, but leukocytosis was more frequently in children (28.6%, P=.014). A higher number of children had elevated creatine kinase isoenzyme (57.1% vs 4%, P=.004). Antiviral therapy was given to all adult patients but to none of the children. In summary, knowledge of these differences between children and adults will not only be helpful for the clinical diagnosis of 2019-nCoV disease, but also for a future discussion on age-specific coronavirus infection.",文献类型:Article; Early Access,JOURNAL OF MEDICAL VIROLOGY,研究方向:Virology
42,10.1002/jmv.25787,作者关键词:2019 coronavirus disease; 2019 novel coronavirus; antenatal care; health care management; maternal health; nosocomial infection; pregnant; severe acute respiratory syndrome coronavirus 2,Shenzhen Science and Technology Innovation Committee ,APR 2020,Maternal health care management during the outbreak of coronavirus disease 2019,"作者:Chen, Y (Chen, Yu)[ 1 ] ; Li, Z (Li, Zhe)[ 2 ] ; Zhang, YY (Zhang, Yuan-Yuan)[ 1 ] ; Zhao, WH (Zhao, Wei-Hua)[ 3 ] ; Yu, ZY (Yu, Zhi-Ying)[ 1 ]","Shenzhen Univ Hlth Sci Ctr, Affiliated Hosp 1, Shenzhen Peoples Hosp 2, Dept Gynecol, Shenzhen 518035, Peoples R China.
Shenzhen Univ Hlth Sci Ctr, Affiliated Hosp 1, Shenzhen Peoples Hosp 2, Dept Obstet, Shenzhen, Peoples R China.
[ 1 ] Shenzhen Univ Hlth Sci Ctr, Affiliated Hosp 1, Shenzhen Peoples Hosp 2, Dept Gynecol, Shenzhen 518035, Peoples R China
[ 2 ] Southern Med Univ, Clin Med Coll 2, Guangzhou, Peoples R China
[ 3 ] Shenzhen Univ Hlth Sci Ctr, Affiliated Hosp 1, Shenzhen Peoples Hosp 2, Dept Obstet, Shenzhen, Peoples R China
","摘要
Coronavirus disease 2019 (COVID-19) is a novel type of highly contagious pneumonia caused by the severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2). Despite the strong efforts taken to control the epidemic, hundreds of thousands of people were infected worldwide by 11 March, and the situation was characterized as a pandemic by the World Health Organization. Pregnant women are more susceptible to viral infection due to immune and anatomic alteration, though hospital visits may increase the chance of infection, the lack of medical care during pregnancy may do more harm. Hence, a well-managed system that allows pregnant women to access maternal health care with minimum exposure risk is desired during the outbreak. Here, we present the managing processes of three pregnant women who had fever during hospitalization in the gynecology or obstetrics department, and then, we further summarize and demonstrate our maternal health care management strategies including antenatal care planning, patient triage based on the risk level, admission control, and measures counteracting emergencies and newly discovered high-risk cases at in-patient department. In the meantime, we will explain the alterations we have done throughout different stages of the epidemic and also review relative articles in both Chinese and English to compare our strategies with those of other areas. Although tens of COVID-19 cases were confirmed in our hospital, no nosocomial infection has occurred and none of the pregnant women registered in our hospital was reported to be infected.",文献类型:Review; Early Access,JOURNAL OF MEDICAL VIROLOGY,研究方向:Virology
